航司,产品名称,航线,订座舱位,上浮价格,政策返点,产品代码,出票OFFICE,备注,产品有限期
桂林航空,DR 超值公务舱（A舱/C舱）,所有航线（超值公务舱）,A/A1/A2/A3/A4/A5,800/650/500/300,40,CZGW,GP/BSP,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。"
桂林航空,DR 超值公务舱（A舱/C舱）,所有航线（超值公务舱）,A4,200,20,CZGW,GP/BSP,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。"
桂林航空,DR 超值公务舱（A舱/C舱）,所有航线（超值公务舱）,A5,150,20,CZGW,GP/BSP,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。"
成都航空,EU行李无忧,所有航线,T/H/G/S/L/Q/E/V/R/K/I/N,T-N舱公布运价+指定比例,溢价部分50%,YBLX10/20/30/40/50/60+舱位代码,GP/BSP,KMG319/KMG279/CTU152,25KG托运行李额。
成都航空,EU惠出行 B舱,全国航线,"订B舱，动态舱位开放序列：T/H/G
/S/L/Q/E
/V/R/K/I/N",20,10,YBXL20+订座时即时开放的最低舱位对应的运价基础,GP/BSP,KMG319/KMG279/CTU152,"退改签按照订座舱位客规执行.1. 因成本原因将产品政策运价结果底限限制内容修改为：运价结果底限金额：120元，显示方式：屏蔽结果
2.需发布儿童运价；
3.另需单独投放政府机票采购系统加入大客户编码：GP；4.最终产品运价结果不超过Y舱运价"
成都航空,EU如意行,全国航线,"T/H/G/S/L/
Q/E/
V/R/K/I/N",140,84,YBRY140*,GP/BSP,KMG319/KMG279/CTU152,"YBRY                               
以上订座上浮（运价基础上浮金额+RY）。
禁止出HX 运价标识，不能结算产品3、订座系统中航班起飞时刻4小时（含）前，同舱位可免费变更一次，若无同舱位需补齐差价，第一次免费变更授权渠道采用自动换开进行变更，并制作相应报表定期联系航线销售人员报备（自动换开产生的变更费与产品服务费以后返形式一并返还），再次变更按第四条中规定执行。"
成都航空,EU如意行,全国航线,"T/H/G/S/L/
Q/E/
V/R/K/I/N",180,108,YBRY180*,GP/BSP,KMG319/KMG279/CTU152,"YBRY                               以上订座上浮（运价基础上浮金额+RY）。
禁止出HX 运价标识，不能结算产品3、订座系统中航班起飞时刻4小时（含）前，同舱位可免费变更一次，若无同舱位需补齐差价，第一次免费变更授权渠道采用自动换开进行变更，并制作相应报表定期联系航线销售人员报备（自动换开产生的变更费与产品服务费以后返形式一并返还），再次变更按第四条中规定执行。"
成都航空,EU如意行,全国航线,"T/H/G/S/L/
Q/E/
V/R/K/I/N",280,168,YBRY280*,GP/BSP,KMG319/KMG279/CTU152,"YBRY                               以上订座上浮（运价基础上浮金额+RY）。
禁止出HX 运价标识，不能结算产品3、订座系统中航班起飞时刻4小时（含）前，同舱位可免费变更一次，若无同舱位需补齐差价，第一次免费变更授权渠道采用自动换开进行变更，并制作相应报表定期联系航线销售人员报备（自动换开产生的变更费与产品服务费以后返形式一并返还），再次变更按第四条中规定执行。起飞四小时外同舱或升舱可免两次改期费"
成都航空,EU如意行,全国航线,"T/H/G/S/L/
Q/E/
V/R/K/I/N",400,240,YBRY400*,GP/BSP,KMG319/KMG279/CTU152,"YBRY                               以上订座上浮（运价基础上浮金额+RY）。
禁止出HX 运价标识，不能结算产品3、订座系统中航班起飞时刻4小时（含）前，同舱位可免费变更一次，若无同舱位需补齐差价，第一次免费变更授权渠道采用自动换开进行变更，并制作相应报表定期联系航线销售人员报备（自动换开产生的变更费与产品服务费以后返形式一并返还），再次变更按第四条中规定执行。起飞四小时外同舱或升舱可免两次改期费"
成都航空,EU如意行,全国航线,"T/H/G/S/L/
Q/E/
V/R/K/I/N",600,360,YBRY600*,GP/BSP,KMG319/KMG279/CTU152,"YBRY                               以上订座上浮（运价基础上浮金额+RY）。
禁止出HX 运价标识，不能结算产品3、订座系统中航班起飞时刻4小时（含）前，同舱位可免费变更一次，若无同舱位需补齐差价，第一次免费变更授权渠道采用自动换开进行变更，并制作相应报表定期联系航线销售人员报备（自动换开产生的变更费与产品服务费以后返形式一并返还），再次变更按第四条中规定执行。起飞四小时外同舱或升舱可免两次改期费"
成都航空,EU无忧退,所有航线,T/H/G/S/L/Q/E/V/R/K/I/N,150元,75元,YBTP150+舱位代码,GP/BSP,KMG319/KMG279/CTU152,自愿退票时间在航班预计离站时间前 72 小时（含）前， 仅收取产品加价额度作为优惠退票费。不得签转，退票仅限原出票地
成都航空,EU无忧退,所有航线,T/H/G/S/L/Q/E/V/R/K/I/N,300元,150元,YBTP300+舱位代码,GP/BSP,KMG319/KMG279/CTU152,自愿退票时间在航班预计离站时间前 72 小时（含）前， 仅收取产品加价额度作为优惠退票费。不得签转，退票仅限原出票地
成都航空,EU无忧退,所有航线,T/H/G/S/L/Q/E/V/R/K/I/N,450元,225元,YBTP450+舱位代码,GP/BSP,KMG319/KMG279/CTU152,自愿退票时间在航班预计离站时间前 72 小时（含）前， 仅收取产品加价额度作为优惠退票费。不得签转，退票仅限原出票地
成都航空,EU锦程经济P舱,全国航线,订P舱，动态舱位开放序列：T/H/G/S/L/Q/E/V/R/K/I/N,280,140,YBJX280+订座时即时开放的最低舱位对应的运价基础,GP/BSP,KMG319/KMG279/CTU152,"经济舱第一排座位、优先登/离机、优先享用前排行李架、差异化机上餐饮服务、差异化机上用品（餐食、饮品及机上用品情况以航班实际配备为准）1.另需单独投放机票采购系统加入大客户编码：GP
2. 因成本原因将产品政策运价结果底限限制内容修改为：运价结果底限金额：120元，显示方式：屏蔽结果
3.需发布儿童运价。
4.最终产品运价结果不超过Y舱运价"
成都航空,EU锦程经济P舱,全国航线,订P舱，动态舱位开放序列：T/H/G/S/L/Q/E/V/R/K/I/N,400,220,YBJX400+订座时即时开放的最低舱位对应的运价基础,GP/BSP,KMG319/KMG279/CTU152,"经济舱第一排座位、优先登/离机、优先享用前排行李架、差异化机上餐饮服务、差异化机上用品（餐食、饮品及机上用品情况以航班实际配备为准）1.另需单独投放机票采购系统加入大客户编码：GP
2. 因成本原因将产品政策运价结果底限限制内容修改为：运价结果底限金额：120元，显示方式：屏蔽结果
3.需发布儿童运价。
4.最终产品运价结果不超过Y舱运价"
成都航空,EU舒适经济M舱,全国航线,订M舱，动态舱位开放序列：T/H/G/S/L/Q/E/V/R/K/I/N,150,50,YBSS150+订座时即时开放的最低舱位对应的运价基础,GP/BSP,KMG319/KMG279/CTU152,"经济舱第二或第二三排座位、优先登/离机、差异化机上服务、差异化机上用品（餐食、饮品及机上用品情况以航班实际配备为准）1.另需单独投放机票采购系统加入大客户编码：GP
2. 因成本原因将产品政策运价结果底限限制内容修改为：运价结果底限金额：120元，显示方式：屏蔽结果
3.需发布儿童运价。
6.最终产品运价结果不超过Y舱运价"
成都航空,EU舒适经济M舱,全国航线,订M舱，动态舱位开放序列：T/H/G/S/L/Q/E/V/R/K/I/N,280,140,YBSS280+订座时即时开放的最低舱位对应的运价基础,GP/BSP,KMG319/KMG279/CTU152,"经济舱第二或第二三排座位、优先登/离机、差异化机上服务、差异化机上用品（餐食、饮品及机上用品情况以航班实际配备为准）1.另需单独投放机票采购系统加入大客户编码：GP
2. 因成本原因将产品政策运价结果底限限制内容修改为：运价结果底限金额：120元，显示方式：屏蔽结果
3.需发布儿童运价。
6.最终产品运价结果不超过Y舱运价"
成都航空,EU舒适经济M舱,全国航线,订M舱，动态舱位开放序列：T/H/G/S/L/Q/E/V/R/K/I/N,400,220,YBSS400+订座时即时开放的最低舱位对应的运价基础,GP/BSP,KMG319/KMG279/CTU152,"经济舱第二或第二三排座位、优先登/离机、差异化机上服务、差异化机上用品（餐食、饮品及机上用品情况以航班实际配备为准）1.另需单独投放机票采购系统加入大客户编码：GP
2. 因成本原因将产品政策运价结果底限限制内容修改为：运价结果底限金额：120元，显示方式：屏蔽结果
3.需发布儿童运价。
6.最终产品运价结果不超过Y舱运价"
成都航空,EU高舱高奖,全国航线,Y/T/H/G/S/L/Q/E/V/R,Y-R舱公布运价+溢价幅度,溢价部分60%,YAGC+溢价幅度+舱位代码,GP/BSP,KMG319/KMG279/CTU152,渠道代理提供自有服务权益
成都航空,EU锦程经济P舱,指定航线：AAT-YIN、AAT-TLQ、AAT-TCG、AAT-SHF、AAT-JBK、AAT-KHG、AAT-HTN、AAT-HMI、AAT-BPL、AAT-ACF、AAT-AKU、ACF-YIN、ACF-URC、ACF-TLQ、ACF-SHF、ACF-QSZ、ACF-KHG、AKU-YTW、AKU-YIN、AKU-TLQ、AKU-QSZ、AKU-JBK、AKU-KCA、AKU-KHG、AKU-HMI、AKU-BPL、BPL-YIN、BPL-TLQ、BPL-QSZ、BPL-KHG、BPL-HTN、CTU-TLQ、CTU-SJW、CTU-LHW、CTU-SWA、CTU-GYU、CTU-DZH、DHH-URC、DHH-LHW、DHH-KHG、DQA-HEK、DQA-HRB、DTU-OHE、DTU-HEK、DTU-HRB、DZH-SWA、FYJ-OHE、FYJ-JMU、FYJ-HRB、FYN-YIN、FYN-TLQ、GYU-TLQ、GYU-SJW、GYU-CTU、HEK-LDS、HEK-DTU、HEK-OHE、HEK-HRB、HMI-YIN、HMI-KHG、HMI-HTN、HQL-URC、HQL-KHG、HRB-LDS、HRB-DTU、HRB-SJW、HRB-OHE、HRB-JMU、HRB-HEK、HRB-FYJ、HRB-JGD、HRB-DQA、HTN-YIN、HTN-TLQ、HTN-TWC、HTN-TCG、HTN-SHF、HTN-RQA、HTN-KHG、IQM-TLQ、IQM-QSZ、JBK-YIN、JBK-KRL、JBK-KHG、JGD-OHE、JGD-HRB、JMU-HRB、KCA-YIN、KCA-TCG、KCA-QSZ、KCA-KRY、KCA-KHG、KHG-YIN、KHG-URC、KHG-TLQ、KHG-HQL、KHG-TCG、KHG-SHF、KHG-JBK、KHG-LHW、KHG-KRL、KHG-KCA、KHG-KRY、KHG-HTN、KHG-HMI、KHG-BPL、KHG-DHH、KHG-ACF、KJI-URC、KRL-JBK、KRL-KHG、KRY-URC、KRY-TLQ、KRY-QSZ、KRY-KCA、LDS-OHE、LDS-HEK、LDS-HRB、LHW-TLQ、LHW-KHG、LHW-CTU、LHW-DHH、OHE-LDS、OHE-DTU、OHE-HEK、OHE-HRB、OHE-FYJ、OHE-JGD、QSZ-YIN、QSZ-TLQ、QSZ-IQM、QSZ-KCA、QSZ-KRY、QSZ-BPL、QSZ-ACF、RQA-TLQ、RQA-HTN、SHF-YIN、SHF-KHG、SHF-HTN、SHF-ACF、SJW-HRB、SJW-GYU、SJW-CTU、SWA-DZH、SWA-CTU、TCG-YIN、TCG-URC、TCG-TLQ、TCG-TWC、TCG-KCA、TCG-KHG、TCG-HTN、TLQ-YIN、TLQ-TWC、TLQ-TCG、TLQ-QSZ、TLQ-RQA、TLQ-IQM、TLQ-LHW、TLQ-KRY、TLQ-KHG、TLQ-GYU、TLQ-FYN、TLQ-CTU、TLQ-BPL、TLQ-ACF、TWC-YIN、TWC-TLQ、TWC-TCG、TWC-HTN、URC-HQL、URC-TCG、URC-KRY、URC-KHG、URC-KJI、URC-DHH、YIN-YTW、YIN-TLQ、YIN-TWC、YIN-TCG、YIN-SHF、YIN-QSZ、YIN-JBK、YIN-KCA、YIN-KHG、YIN-HMI、YIN-FYN、YIN-BPL、YIN-ACF、YTW-YIN,订P舱，动态舱位开放序列：T/H/G/S/L/Q/E/V/R/K/I/N,120,35,YBJX120+订座时即时开放的最低舱位对应的运价基础,GP/BSP,KMG319/KMG279/CTU152,"经济舱第一排座位、优先登/离机、优先享用前排行李架、差异化机上餐饮服务、差异化机上用品（餐食、饮品及机上用品情况以航班实际配备为准）1.另需单独投放机票采购系统加入大客户编码：GP
2. 因成本原因将产品政策运价结果底限限制内容修改为：运价结果底限金额：120元，显示方式：屏蔽结果
3.需发布儿童运价。
4.最终产品运价结果不超过Y舱运价"
成都航空,EU舒适经济M舱,指定航线：AAT-YIN、AAT-TLQ、AAT-TCG、AAT-SHF、AAT-JBK、AAT-KHG、AAT-HTN、AAT-HMI、AAT-BPL、AAT-ACF、AAT-AKU、ACF-YIN、ACF-URC、ACF-TLQ、ACF-SHF、ACF-QSZ、ACF-KHG、AKU-YTW、AKU-YIN、AKU-TLQ、AKU-QSZ、AKU-JBK、AKU-KCA、AKU-KHG、AKU-HMI、AKU-BPL、BPL-YIN、BPL-TLQ、BPL-QSZ、BPL-KHG、BPL-HTN、CTU-TLQ、CTU-SJW、CTU-LHW、CTU-SWA、CTU-GYU、CTU-DZH、DHH-URC、DHH-LHW、DHH-KHG、DQA-HEK、DQA-HRB、DTU-OHE、DTU-HEK、DTU-HRB、DZH-SWA、FYJ-OHE、FYJ-JMU、FYJ-HRB、FYN-YIN、FYN-TLQ、GYU-TLQ、GYU-SJW、GYU-CTU、HEK-LDS、HEK-DTU、HEK-OHE、HEK-HRB、HMI-YIN、HMI-KHG、HMI-HTN、HQL-URC、HQL-KHG、HRB-LDS、HRB-DTU、HRB-SJW、HRB-OHE、HRB-JMU、HRB-HEK、HRB-FYJ、HRB-JGD、HRB-DQA、HTN-YIN、HTN-TLQ、HTN-TWC、HTN-TCG、HTN-SHF、HTN-RQA、HTN-KHG、IQM-TLQ、IQM-QSZ、JBK-YIN、JBK-KRL、JBK-KHG、JGD-OHE、JGD-HRB、JMU-HRB、KCA-YIN、KCA-TCG、KCA-QSZ、KCA-KRY、KCA-KHG、KHG-YIN、KHG-URC、KHG-TLQ、KHG-HQL、KHG-TCG、KHG-SHF、KHG-JBK、KHG-LHW、KHG-KRL、KHG-KCA、KHG-KRY、KHG-HTN、KHG-HMI、KHG-BPL、KHG-DHH、KHG-ACF、KJI-URC、KRL-JBK、KRL-KHG、KRY-URC、KRY-TLQ、KRY-QSZ、KRY-KCA、LDS-OHE、LDS-HEK、LDS-HRB、LHW-TLQ、LHW-KHG、LHW-CTU、LHW-DHH、OHE-LDS、OHE-DTU、OHE-HEK、OHE-HRB、OHE-FYJ、OHE-JGD、QSZ-YIN、QSZ-TLQ、QSZ-IQM、QSZ-KCA、QSZ-KRY、QSZ-BPL、QSZ-ACF、RQA-TLQ、RQA-HTN、SHF-YIN、SHF-KHG、SHF-HTN、SHF-ACF、SJW-HRB、SJW-GYU、SJW-CTU、SWA-DZH、SWA-CTU、TCG-YIN、TCG-URC、TCG-TLQ、TCG-TWC、TCG-KCA、TCG-KHG、TCG-HTN、TLQ-YIN、TLQ-TWC、TLQ-TCG、TLQ-QSZ、TLQ-RQA、TLQ-IQM、TLQ-LHW、TLQ-KRY、TLQ-KHG、TLQ-GYU、TLQ-FYN、TLQ-CTU、TLQ-BPL、TLQ-ACF、TWC-YIN、TWC-TLQ、TWC-TCG、TWC-HTN、URC-HQL、URC-TCG、URC-KRY、URC-KHG、URC-KJI、URC-DHH、YIN-YTW、YIN-TLQ、YIN-TWC、YIN-TCG、YIN-SHF、YIN-QSZ、YIN-JBK、YIN-KCA、YIN-KHG、YIN-HMI、YIN-FYN、YIN-BPL、YIN-ACF、YTW-YIN,订M舱，动态舱位开放序列：T/H/G/S/L/Q/E/V/R/K/I/N,60,15,YBSS60+订座时即时开放的最低舱位对应的运价基础,GP/BSP,KMG319/KMG279/CTU152,"经济舱第二或第二三排座位、优先登/离机、差异化机上服务、差异化机上用品（餐食、饮品及机上用品情况以航班实际配备为准）1.另需单独投放机票采购系统加入大客户编码：GP
2. 因成本原因将产品政策运价结果底限限制内容修改为：运价结果底限金额：120元，显示方式：屏蔽结果
3.需发布儿童运价。
6.最终产品运价结果不超过Y舱运价"
成都航空,EU 往返产品,全国航线,Y,,1,YFWFEU,BSP(仅适用于散客）,KMG319/KMG279/CTU152,适用旅客类型仅为散客，该产品为往返客票（在同一票号且同一PNR内的航段客票）。本产品必须按顺序使用，不允许跳段使
成都航空,EU 往返产品,全国航线,T/H/G,,0.96,YFWFEU,BSP(仅适用于散客）,KMG319/KMG279/CTU152,适用旅客类型仅为散客，该产品为往返客票（在同一票号且同一PNR内的航段客票）。本产品必须按顺序使用，不允许跳段使
成都航空,EU 往返产品,全国航线,S/L/Q/E,,0.94,YFWFEU,BSP(仅适用于散客）,KMG319/KMG279/CTU152,适用旅客类型仅为散客，该产品为往返客票（在同一票号且同一PNR内的航段客票）。本产品必须按顺序使用，不允许跳段使
成都航空,EU 往返产品,全国航线,V/R/K/I/N,,0.92,YFWFEU,BSP(仅适用于散客）,KMG319/KMG279/CTU152,适用旅客类型仅为散客，该产品为往返客票（在同一票号且同一PNR内的航段客票）。本产品必须按顺序使用，不允许跳段使
成都航空,EU 往返产品,全国航线,T/H/G,,0.98,YFWFEU,BSP(仅适用于散客）,KMG319/KMG279/CTU152,适用旅客类型仅为散客，该产品为往返客票（在同一票号且同一PNR内的航段客票）。本产品必须按顺序使用，不允许跳段使
成都航空,EU 往返产品,全国航线,S/L/Q/E,,0.96,YFWFEU,BSP(仅适用于散客）,KMG319/KMG279/CTU152,适用旅客类型仅为散客，该产品为往返客票（在同一票号且同一PNR内的航段客票）。本产品必须按顺序使用，不允许跳段使
成都航空,EU 往返产品,全国航线,V/R/K/I/N,,0.94,YFWFEU,BSP(仅适用于散客）,KMG319/KMG279/CTU152,适用旅客类型仅为散客，该产品为往返客票（在同一票号且同一PNR内的航段客票）。本产品必须按顺序使用，不允许跳段使
成都航空,EU 往返产品,全国航线,T/H/G,,0.96,YFWFEU,BSP(仅适用于散客）,KMG319/KMG279/CTU152,适用旅客类型仅为散客，该产品为往返客票（在同一票号且同一PNR内的航段客票）。本产品必须按顺序使用，不允许跳段使
