产品名称,航线,上浮价格,政策返点,出票OFFICE,备注,产品有限期,airline,airline_name,订座舱位,产品代码,column_10,政策返点（后返+车辆后返+代理费),票证类型,column_11
ZH商务如意行（经济舱）,所有航线,140,5+84,KMG319/KMG279/CTU152/SZX146,"
总部产品采取两舱直加160元（舱位/JGB160)和直加260元(舱位/JGB260）两个档位；经济舱（含公布运价舱和特价舱）直加三个档位，分别为直加50元（舱位/JGB50）、140元（舱位/JGB140）和直加200元（舱位/JGB204）的模式。
",2025.01.01(含)2025.12.31(含),ZH,深圳航空,H/H1/Q/QI/V/V1/W/S/S1,JGB140,,,BSP/GP,
ZH商务如意行（经济舱）,所有航线,140,2+84,KMG319/KMG279/CTU152/SZX146,"
总部产品采取两舱直加160元（舱位/JGB160)和直加260元(舱位/JGB260）两个档位；经济舱（含公布运价舱和特价舱）直加三个档位，分别为直加50元（舱位/JGB50）、140元（舱位/JGB140）和直加200元（舱位/JGB205）的模式。
",2025.01.01(含)2025.12.31(含),ZH,深圳航空,K/P,JGB140,,,BSP/GP,
ZH商务如意行（经济舱）,所有航线,50,5+25,KMG319/KMG279/CTU152/SZX146,"
总部产品采取两舱直加160元（舱位/JGB160)和直加260元(舱位/JGB260）两个档位；经济舱（含公布运价舱和特价舱）直加三个档位，分别为直加50元（舱位/JGB50）、140元（舱位/JGB140）和直加200元（舱位/JGB206）的模式。
",2025.01.01(含)2025.12.31(含),ZH,深圳航空,K/P,JGB50,,,BSP/GP,
ZH商务如意行（经济舱）,所有航线,50,5+25,KMG319/KMG279/CTU152/SZX146,"
总部产品采取两舱直加160元（舱位/JGB160)和直加260元(舱位/JGB260）两个档位；经济舱（含公布运价舱和特价舱）直加三个档位，分别为直加50元（舱位/JGB50）、140元（舱位/JGB140）和直加200元（舱位/JGB207）的模式。
",2025.01.01(含)2025.12.31(含),ZH,深圳航空,B/M/M1/U,JGB50,,,BSP/GP,
ZH商务如意行（经济舱）,所有航线,50,2+25,KMG319/KMG279/CTU152/SZX146,2025.01.01(含)2025.12.31(含),有效,ZH,深圳航空,H/H1/Q/QI/V/V1/W/S/S1,JGB50,,,BSP/GP,
ZH销售平台散客已上线商务如意行产品,全部航线（B2B）系统出票,140,75,KMG319/KMG279/CTU152/SZX146,"1.运价级别为JGB140
2.运价基础JGB160
",有效,ZH,深圳航空,适用舱位KLE舱,运价级别为JGB140,,,BSP/GP,
ZH销售平台散客已上线商务如意行产品,全部航线（B2B）系统出票,140,88,KMG319/KMG279/CTU152/SZX146,"1.运价级别为JGB140
2.运价基础JGB160
",有效,ZH,深圳航空,S-M舱，Q/V/W/S,运价级别为JGB140,,,BSP/GP,
ZH销售平台散客已上线商务如意行产品,全部航线（B2B）系统出票,140,95,KMG319/KMG279/CTU152/SZX146,"1.运价级别为JGB140
2.运价基础JGB160
",有效,ZH,深圳航空,M/U舱,运价级别为JGB140,,,BSP/GP,
ZH销售平台散客已上线商务如意行产品,全部航线（B2B）系统出票,160,110,KMG319/KMG279/CTU152/SZX146,"1.运价级别为JGB140
2.运价基础JGB160
",有效,ZH,深圳航空,公务舱直加160,运价基础JGB160,,,BSP/GP,
ZH鹏程万里,所有航线,100,55,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,M/M1/U,*/JGL100（赠送300额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,100,50,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,Q/Q1/V/V1/W/S,*/JGL100（赠送300额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,100,40,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,K/E/P,*/JGL100（赠送300额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,150,75,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,M/M1/U,*/JGL150（赠送500额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,150,70,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,Q/Q1/V/V1/W/S,*/JGL150（赠送500额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,150,60,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,K/E/P,*/JGL150（赠送500额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,200,100,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,D/Z/R,*/JGL200（赠送800额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,200,95,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,M/M1/U,*/JGL200（赠送800额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,200,90,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,Q/Q1/V/V1/W/S,*/JGL200（赠送800额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,200,80,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,K/E/P,*/JGL200（赠送800额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,300,140,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,D/Z/R,*/JGL300（赠送1200额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,300,135,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,M/M1/U/,*/JGL300（赠送1201额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,300,130,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,Q/Q1/V/V1/W/S,*/JGL300（赠送1202额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,300,120,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,K/E/P,*/JGL300（赠送1203额外里程）,,,BSP/GP,
ZH鹏程万里,所有航线,450,200,KMG319/KMG279/CTU152/SZX146,,有效,ZH,深圳航空,D/Z/R,*/JGL450（赠送1500额外里程）,,,BSP/GP,
ZH公务舱产品,所有航线,,200,KMG319,,有效,ZH,深圳航空,J/C,,,,BSP/GP,
ZH公务舱产品,所有航线,,50,KMG319,,有效,ZH,深圳航空,D/Z/R（公务舱折扣）,,,,BSP/GP,
ZH舒适经济舱产品,所有航线,,30,KMG319,6.改期无忧（仅适用于国内航班）：购买乘机日为2024年10月26日前的深航实际承运舒适经济舱（G、E舱）客票，如在航班起飞4小时（含）之前取消订座，通过深航官方客服热线95361或所乘坐航班的出发机场深航柜台办理变更至相同航线的其他深航实际承运航班，可享免收一次变更手续费，如有票价差额需补收。若再次提出自愿改期、自愿退票，按照深航最新版的《深航国内运输客票使用条件》相关规定执行。,有效,ZH,深圳航空,正价G舱,,,,BSP/GP,
ZH舒适经济舱产品,所有航线,,25,KMG319,6.改期无忧（仅适用于国内航班）：购买乘机日为2024年10月26日前的深航实际承运舒适经济舱（G、E舱）客票，如在航班起飞4小时（含）之前取消订座，通过深航官方客服热线95361或所乘坐航班的出发机场深航柜台办理变更至相同航线的其他深航实际承运航班，可享免收一次变更手续费，如有票价差额需补收。若再次提出自愿改期、自愿退票，按照深航最新版的《深航国内运输客票使用条件》相关规定执行。,有效,ZH,深圳航空,舒适经济舱联动E舱,,,,BSP/GP,
ZH深航中小企业号,所有航线,直减2%-3%,,KMG319,全国政策直减2%-3%。KMG319,有效,ZH,深圳航空,,PAT:A#C1SMA004Q,,,,
DR超值经济舱（M舱）,所有航线/M舱,100,20,KMG319/KMG279,"票面价折扣率对应多等级管
理规定及子舱位管理规定执行",有效,DR,瑞丽航空,"订M舱  B,E,H,K,N,R,S,V,T,Z（含其子舱位）",CJM1,,,GP/BSP,
DR超值经济舱（M舱）,所有航线/M舱,200,60,KMG319/KMG279,"票面价折扣率对应多等级管
理规定及子舱位管理规定执行",有效,DR,瑞丽航空,"订M舱  B,E,H,K,N,R,S,V,T,Z,W,U,I,X（含其子舱位）",CJM2,,,GP/BSP,
DR超值经济舱（M舱）,所有航线/M舱,300,120,KMG319/KMG279,"票面价折扣率对应多等级管
理规定及子舱位管理规定执行",有效,DR,瑞丽航空,"订M舱  B,E,H,K,N,R,S,V,T,Z,W,U,I,X（含其子舱位）",CJM3,,,GP/BSP,
DR超值经济舱（M舱）,所有航线/M舱,500,250,KMG319/KMG279,票面价折扣率对应多等级管理规定及子舱位管理规定执行,有效,DR,瑞丽航空,"订M舱  B,E,H,K,N,R,S,V,T,Z,W,U,I,X（含其子舱位）",CJM4,,,GP/BSP,
DR渠道溢价产品---乐天行,所有航线,50,20,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至个位）。",有效,DR,瑞丽航空,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,LTX1,,,GP/BSP,
DR渠道溢价产品---乐天行,所有航线,75,30,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至个位）。",有效,DR,瑞丽航空,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,LTX2,,,GP/BSP,
DR渠道溢价产品---乐天行,所有航线,100,40,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至个位）。",有效,DR,瑞丽航空,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,LTX3,,,GP/BSP,
DR渠道溢价产品---乐天行,所有航线,200,100,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至个位）。",有效,DR,瑞丽航空,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,LTX4,,,GP/BSP,
DR渠道溢价产品---乐天行,所有航线,300,150,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至个位）。",有效,DR,瑞丽航空,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,LTX5,,,GP/BSP,
DR渠道溢价产品---乐天行,所有航线,400,200,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至个位）。",有效,DR,瑞丽航空,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,LTX6,,,GP/BSP,
DR渠道溢价产品---乐天行,所有航线,500,300,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至个位）。",有效,DR,瑞丽航空,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,LTX7,,,GP/BSP,
DR渠道溢价产品---乐天行,所有航线,700,450,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至个位）。",有效,DR,瑞丽航空,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,LTX8,,,GP/BSP,
DR渠道溢价产品---乐天行,所有航线,900,600,KMG319/KMG279,"（二）变更、退票：按订座舱位对应《苏南瑞丽航空国
内航班散客多等级舱位管理规定》、《苏南瑞丽航空固定折
扣舱位管理规定》及《苏南瑞丽航空国内特价促销产品票务
操作规定》执行，以票面价为基准计算手续费（四舍五入至个位）。",有效,DR,瑞丽航空,E/H/K/N/R/S/V/T/Z/W/U/I/X以及各舱子舱位。,LTX9,,,GP/BSP,
DR机票+接送机产品,所有航线,250,40,KMG319/KMG279,"接送机适用城市：无锡、昆明、沈阳、济南、珠海、银川、兰州、武汉、威海、
天津、烟台、呼和浩特、长沙、哈尔滨、南昌、重庆、太原、福州、杭州、温
州、贵阳、大连、宁波、西安。
1、代理销售该产品后，将旅客信息微信
同步至辅营沟通群，辅营同步查询前天产
品销售数据；2、接送机服务方联系旅客进行接/送机服
务代预定及后续保障工作；3、购买本产品的旅客，可携带最多 2 位
同行人，最多共 2 件 24 寸行李；（如人数、行李超出规定，接送机方有权拒载）4、旅客仅可在约定服务时刻 4 小时外（不含）可联系服务方进行变更；
5、派车前司机将提前与旅客本人进行再次确认。",有效,DR,瑞丽航空,H/K/N/R/S/V/T/Z/W/U/I/X ,JSJ3,,,GP/BSP,
"DR 超值公务舱（A舱/C舱）
",所有航线（全享公务舱）,YB 运价*1.5,60,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,DR,瑞丽航空,C,QXGW,,,GP/BSP,
"DR 超值公务舱（A舱/C舱）
",所有航线（全享公务舱）,YB 运价*1.2,60,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,DR,瑞丽航空,C1,QXGW,,,GP/BSP,
"DR 超值公务舱（A舱/C舱）
",所有航线（全享公务舱）,YB 运价*0.8,60,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,DR,瑞丽航空,C2,QXGW,,,GP/BSP,
"DR 超值公务舱（A舱/C舱）
",所有航线（超值公务舱）,800/650/500/300,40,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,DR,瑞丽航空,A/A1/A2/A3/A4/A5,CZGW,,,GP/BSP,
"DR 超值公务舱（A舱/C舱）
",所有航线（超值公务舱）,200,20,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,DR,瑞丽航空,A4,CZGW,,,GP/BSP,
"DR 超值公务舱（A舱/C舱）
",所有航线（超值公务舱）,150,20,KMG319/KMG279,"（三）退票
1.航班规定离站时间前 72 小时(含)之前退票,按对应票
面价收取 5%退票手续费；
2.航班规定离站时间前72小时至航班规定离站时间前4
小时(含)之前退票，按对应票面价收取 10%的退票手续费；
3.航班规定离站时间前 4 小时之后退票，按对应票面价
收取 20%的退票手续费。",有效,DR,瑞丽航空,A5,CZGW,,,GP/BSP,
EU行李无忧,所有航线,T-N舱公布运价+指定比例,溢价部分50%,KMG319/KMG279/CTU152,25KG托运行李额。,"销售日期：2025年05月10日—2033年12月31日
航班日期：2025年05月10日—2033年12月31日",EU,成都航空,T/H/G/S/L/Q/E/V/R/K/I/N,YBLX10/20/30/40/50/60+舱位代码,,,GP/BSP,
EU惠出行 B舱,全国航线,20,10,KMG319/KMG279/CTU152,"退改签按照订座舱位客规执行.1. 因成本原因将产品政策运价结果底限限制内容修改为：运价结果底限金额：120元，显示方式：屏蔽结果
2.需发布儿童运价；
3.另需单独投放政府机票采购系统加入大客户编码：GP；4.最终产品运价结果不超过Y舱运价",最早/晚旅行日期   2026-03-29/2026-10-24,EU,成都航空,"订B舱，动态舱位开放序列：T/H/G
/S/L/Q/E
/V/R/K/I/N",YBXL20+订座时即时开放的最低舱位对应的运价基础,,,GP/BSP,
EU如意行,全国航线,140,84,KMG319/KMG279/CTU152,"YBRY                               
以上订座上浮（运价基础上浮金额+RY）。
禁止出HX 运价标识，不能结算产品3、订座系统中航班起飞时刻4小时（含）前，同舱位可免费变更一次，若无同舱位需补齐差价，第一次免费变更授权渠道采用自动换开进行变更，并制作相应报表定期联系航线销售人员报备（自动换开产生的变更费与产品服务费以后返形式一并返还），再次变更按第四条中规定执行。","销售日期：2026年02月15日至2026年10月24日
航班日期：2026年03月29日至2026年10月24日",EU,成都航空,"T/H/G/S/L/
Q/E/
V/R/K/I/N",YBRY140*,,,GP/BSP,
EU如意行,全国航线,180,108,KMG319/KMG279/CTU152,"YBRY                               以上订座上浮（运价基础上浮金额+RY）。
禁止出HX 运价标识，不能结算产品3、订座系统中航班起飞时刻4小时（含）前，同舱位可免费变更一次，若无同舱位需补齐差价，第一次免费变更授权渠道采用自动换开进行变更，并制作相应报表定期联系航线销售人员报备（自动换开产生的变更费与产品服务费以后返形式一并返还），再次变更按第四条中规定执行。","销售日期：2026年02月15日至2026年10月24日
航班日期：2026年03月29日至2026年10月24日",EU,成都航空,"T/H/G/S/L/
Q/E/
V/R/K/I/N",YBRY180*,,,GP/BSP,
EU如意行,全国航线,280,168,KMG319/KMG279/CTU152,"YBRY                               以上订座上浮（运价基础上浮金额+RY）。
禁止出HX 运价标识，不能结算产品3、订座系统中航班起飞时刻4小时（含）前，同舱位可免费变更一次，若无同舱位需补齐差价，第一次免费变更授权渠道采用自动换开进行变更，并制作相应报表定期联系航线销售人员报备（自动换开产生的变更费与产品服务费以后返形式一并返还），再次变更按第四条中规定执行。起飞四小时外同舱或升舱可免两次改期费","销售日期：2026年02月15日至2026年10月24日
航班日期：2026年03月29日至2026年10月24日",EU,成都航空,"T/H/G/S/L/
Q/E/
V/R/K/I/N",YBRY280*,,,GP/BSP,
